id,Marital status,Application mode,Application order,Course,evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Output
3188.0,1.0,8.0,1.0,9.0,1.0,1.0,1.0,13.0,28.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
3903.0,2.0,12.0,1.0,9.0,1.0,1.0,1.0,23.0,27.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,12.0,3.0,10.666666666666666,2.0,0.0,5.0,15.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,0.0
3916.0,1.0,8.0,1.0,3.0,0.0,1.0,1.0,23.0,27.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,6.0,11.0,4.0,12.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,10.8,1.4,1.74,2.0
2311.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,14.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.391666666666666,0.0,0.0,8.0,8.0,8.0,12.4875,0.0,12.4,0.5,1.79,2.0
1319.0,1.0,8.0,2.0,16.0,1.0,1.0,1.0,1.0,28.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,5.0,12.6,0.0,0.0,6.0,7.0,5.0,11.2,0.0,10.8,1.4,1.74,2.0
1246.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,13.5,0.0,0.0,6.0,9.0,6.0,12.833333333333334,0.0,11.1,0.6,2.02,2.0
3335.0,1.0,8.0,4.0,15.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,10.0,0.0,10.8,1.4,1.74,1.0
1950.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,23.0,28.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
1476.0,1.0,12.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,11.0,2.0,12.5,0.0,0.0,5.0,9.0,2.0,11.5,1.0,12.7,3.7,-1.7,0.0
411.0,1.0,12.0,1.0,12.0,1.0,3.0,1.0,13.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,7.0,12.401428571428571,0.0,0.0,8.0,8.0,7.0,12.401428571428571,0.0,10.8,1.4,1.74,2.0
1164.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,12.0,4.0,13.7,0.0,0.0,7.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
1028.0,1.0,8.0,2.0,12.0,1.0,1.0,1.0,13.0,14.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.175,0.0,0.0,8.0,8.0,8.0,14.875,0.0,13.9,-0.3,0.79,2.0
1670.0,1.0,12.0,1.0,17.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,12.0,4.0,12.5,0.0,0.0,5.0,10.0,4.0,11.0,0.0,13.9,-0.3,0.79,1.0
3102.0,1.0,12.0,1.0,14.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,9.0,3.0,11.75,0.0,0.0,6.0,11.0,4.0,11.5,3.0,16.2,0.3,-0.92,0.0
3385.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,13.0,28.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,0.0,6.0,8.0,6.0,10.714285714285714,0.0,15.5,2.8,-4.06,2.0
2393.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,4.0,14.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
4038.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,15.666666666666666,0.0,0.0,6.0,8.0,6.0,15.285714285714286,0.0,8.9,1.4,3.51,2.0
3260.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,4.0,12.75,0.0,0.0,5.0,5.0,5.0,12.0,0.0,10.8,1.4,1.74,2.0
1923.0,1.0,8.0,3.0,9.0,1.0,1.0,1.0,22.0,28.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.2,0.0,0.0,5.0,6.0,4.0,12.5,0.0,9.4,-0.8,-3.12,2.0
3195.0,1.0,8.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0
3707.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,22.0,27.0,6.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,2.0
2604.0,1.0,8.0,1.0,10.0,1.0,1.0,1.0,22.0,27.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,2.0,10.5,0.0,0.0,6.0,11.0,1.0,13.0,0.0,9.4,-0.8,-3.12,0.0
3091.0,1.0,8.0,1.0,16.0,1.0,1.0,1.0,23.0,28.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,10.0,5.0,13.2,0.0,0.0,6.0,12.0,5.0,12.833333333333334,0.0,9.4,-0.8,-3.12,1.0
2761.0,1.0,14.0,1.0,3.0,0.0,1.0,1.0,22.0,27.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,5.0,9.0,13.0,8.0,11.0,0.0,3.0,7.0,10.0,6.0,10.833333333333334,0.0,12.7,3.7,-1.7,1.0
630.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,13.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,8.0,8.0,7.0,12.042857142857144,0.0,0.0,8.0,8.0,7.0,12.042857142857144,0.0,12.7,3.7,-1.7,2.0
1710.0,1.0,15.0,1.0,17.0,0.0,14.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,6.0,12.0,4.0,12.25,0.0,3.0,7.0,9.0,7.0,12.0,0.0,9.4,-0.8,-3.12,1.0
3083.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,14.0,3.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
2522.0,1.0,8.0,6.0,12.0,1.0,1.0,1.0,1.0,14.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,13.875714285714285,0.0,0.0,8.0,9.0,7.0,13.085714285714284,0.0,11.1,0.6,2.02,2.0
4125.0,1.0,14.0,1.0,12.0,1.0,1.0,1.0,23.0,14.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,8.0,8.0,7.0,11.971428571428572,0.0,0.0,8.0,8.0,7.0,11.971428571428572,0.0,12.7,3.7,-1.7,1.0
1729.0,2.0,14.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,7.0,12.0,13.0,12.0,12.25,0.0,8.0,13.0,13.0,13.0,12.846153846153848,0.0,9.4,-0.8,-3.12,2.0
1099.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,13.0,27.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,8.0,14.07125,0.0,0.0,8.0,8.0,8.0,14.07125,0.0,9.4,-0.8,-3.12,2.0
2493.0,2.0,12.0,1.0,4.0,1.0,1.0,1.0,22.0,27.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,6.0,10.0,6.0,15.0,0.0,0.0,6.0,11.0,5.0,12.5,0.0,13.9,-0.3,0.79,2.0
224.0,1.0,9.0,1.0,12.0,1.0,1.0,1.0,1.0,28.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,6.0,13.741666666666667,0.0,0.0,8.0,9.0,7.0,14.9125,0.0,16.2,0.3,-0.92,2.0
3242.0,1.0,12.0,1.0,3.0,0.0,12.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,6.0,10.0,3.0,10.25,0.0,0.0,6.0,7.0,1.0,12.0,0.0,13.9,-0.3,0.79,0.0
3333.0,1.0,12.0,2.0,14.0,1.0,12.0,1.0,19.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,5.0,8.0,1.0,11.0,0.0,0.0,5.0,6.0,3.0,10.666666666666666,1.0,7.6,2.6,0.32,0.0
4359.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,14.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,8.0,5.0,13.4,0.0,8.9,1.4,3.51,2.0
1651.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.7,0.0,0.0,8.0,8.0,7.0,14.7,0.0,10.8,1.4,1.74,2.0
3483.0,2.0,12.0,1.0,12.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,7.0,10.0,5.0,13.0,0.0,0.0,7.0,9.0,5.0,12.88,0.0,11.1,0.6,2.02,0.0
1342.0,1.0,8.0,1.0,6.0,1.0,1.0,1.0,13.0,28.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,5.0,8.0,5.0,12.0,1.0,0.0,5.0,8.0,4.0,15.0,1.0,12.7,3.7,-1.7,2.0
2623.0,1.0,14.0,1.0,17.0,0.0,1.0,14.0,22.0,27.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,2.0,2.0,2.0,2.0,10.5,0.0,1.0,1.0,1.0,1.0,11.0,0.0,10.8,1.4,1.74,0.0
3329.0,1.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,5.0,5.0,11.0,0.0,0.0,5.0,11.0,3.0,11.428571428571429,0.0,10.8,1.4,1.74,1.0
2969.0,1.0,12.0,1.0,14.0,1.0,1.0,1.0,13.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,0.0,6.0,8.0,5.0,11.6,0.0,0.0,6.0,9.0,5.0,14.2,0.0,12.4,0.5,1.79,2.0
1313.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,3.0,29.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.65,0.0,0.0,8.0,9.0,8.0,13.411111111111111,0.0,16.2,0.3,-0.92,0.0
311.0,1.0,8.0,1.0,16.0,1.0,1.0,1.0,19.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,11.333333333333334,0.0,7.6,2.6,0.32,0.0
143.0,1.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,10.0,10.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,2.0
606.0,1.0,8.0,1.0,8.0,1.0,1.0,1.0,13.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
1883.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,11.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,2.0
790.0,1.0,8.0,1.0,15.0,1.0,1.0,1.0,1.0,14.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,11.1,0.6,2.02,2.0
2809.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,1.0,14.0,17.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,12.0,4.0,13.375,0.0,0.0,7.0,8.0,6.0,12.116666666666667,0.0,12.4,0.5,1.79,1.0
1934.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,13.0,28.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,6.0,12.808333333333332,0.0,0.0,8.0,11.0,7.0,12.825714285714286,0.0,12.4,0.5,1.79,2.0
3044.0,1.0,3.0,5.0,11.0,1.0,1.0,1.0,1.0,27.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,2.0
253.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,22.0,27.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,12.0,1.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
2631.0,1.0,8.0,1.0,11.0,1.0,1.0,1.0,23.0,28.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,4.0,10.75,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
1479.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,10.0,4.0,13.2,0.0,0.0,6.0,8.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0
220.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,23.0,28.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,4.0,13.0,0.0,0.0,5.0,8.0,3.0,12.333333333333334,0.0,9.4,-0.8,-3.12,2.0
2902.0,2.0,12.0,1.0,13.0,1.0,1.0,3.0,23.0,28.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,7.0,10.0,7.0,11.0,0.0,0.0,8.0,8.0,8.0,13.125,0.0,12.7,3.7,-1.7,2.0
1190.0,1.0,4.0,2.0,8.0,1.0,3.0,1.0,19.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,9.0,0.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,3.0,10.8,1.4,1.74,0.0
2498.0,1.0,12.0,1.0,2.0,1.0,12.0,17.0,1.0,14.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0
545.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,13.0,1.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,9.0,4.0,10.2,0.0,0.0,5.0,6.0,3.0,11.0,0.0,15.5,2.8,-4.06,1.0
4009.0,1.0,8.0,5.0,11.0,1.0,1.0,1.0,23.0,1.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
2277.0,1.0,16.0,1.0,15.0,1.0,1.0,1.0,1.0,32.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,7.0,6.0,13.333333333333334,0.0,0.0,6.0,6.0,4.0,12.75,0.0,11.1,0.6,2.02,2.0
868.0,1.0,9.0,1.0,11.0,1.0,1.0,1.0,13.0,14.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,0.0,6.0,7.0,5.0,12.8,0.0,16.2,0.3,-0.92,2.0
588.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,22.0,27.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,12.0,6.0,11.666666666666666,0.0,0.0,6.0,14.0,3.0,12.0,0.0,7.6,2.6,0.32,2.0
4132.0,1.0,15.0,1.0,6.0,1.0,14.0,1.0,3.0,28.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,7.0,12.0,18.0,8.0,12.25,0.0,4.0,12.0,27.0,8.0,12.2,0.0,12.4,0.5,1.79,1.0
2524.0,1.0,8.0,4.0,10.0,1.0,1.0,1.0,1.0,14.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,12.0,6.0,11.666666666666666,0.0,0.0,6.0,7.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0
3014.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,1.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
3233.0,1.0,8.0,3.0,6.0,1.0,1.0,1.0,22.0,28.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
63.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,11.4,0.0,0.0,6.0,8.0,1.0,10.0,0.0,10.8,1.4,1.74,1.0
3310.0,2.0,12.0,1.0,3.0,0.0,1.0,1.0,13.0,14.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,0.0,6.0,8.0,5.0,13.0,0.0,15.5,2.8,-4.06,2.0
3461.0,4.0,14.0,1.0,12.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,8.0,12.0,5.0,13.126,1.0,1.0,8.0,12.0,5.0,13.126,1.0,10.8,1.4,1.74,1.0
755.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,14.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0
3277.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,23.0,28.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,10.0,5.0,13.714285714285714,0.0,0.0,5.0,7.0,5.0,14.4,0.0,11.1,0.6,2.02,2.0
86.0,1.0,12.0,1.0,14.0,1.0,1.0,1.0,1.0,14.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,5.0,7.0,4.0,10.5,0.0,0.0,5.0,7.0,5.0,11.6,0.0,9.4,-0.8,-3.12,2.0
2895.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,7.0,6.0,10.5,0.0,10.8,1.4,1.74,2.0
2060.0,1.0,8.0,6.0,12.0,1.0,1.0,1.0,13.0,27.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,7.0,13.371428571428572,0.0,0.0,8.0,9.0,8.0,13.666666666666666,0.0,16.2,0.3,-0.92,2.0
2509.0,1.0,14.0,1.0,5.0,1.0,1.0,1.0,13.0,28.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,9.0,14.0,14.0,14.0,14.0,0.0,7.0,13.0,13.0,13.0,13.615384615384617,0.0,15.5,2.8,-4.06,2.0
3693.0,1.0,8.0,5.0,7.0,1.0,1.0,1.0,13.0,27.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,5.0,9.0,5.0,12.6,0.0,0.0,5.0,8.0,2.0,12.5,0.0,8.9,1.4,3.51,0.0
845.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,22.0,27.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
2881.0,1.0,14.0,1.0,10.0,1.0,1.0,1.0,13.0,14.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,5.0,10.0,15.0,8.0,11.0,0.0,2.0,7.0,16.0,5.0,11.2,0.0,9.4,-0.8,-3.12,1.0
834.0,2.0,12.0,1.0,7.0,1.0,1.0,1.0,22.0,27.0,12.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,46.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
2319.0,1.0,8.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.714285714285714,0.0,0.0,6.0,8.0,6.0,14.714285714285714,0.0,16.2,0.3,-0.92,2.0
1034.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,23.0,14.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,2.0,13.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0
2573.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,22.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,14.983333333333334,0.0,0.0,7.0,7.0,6.0,14.983333333333334,0.0,7.6,2.6,0.32,2.0
35.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,23.0,27.0,10.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,10.0,0.0,8.9,1.4,3.51,0.0
3373.0,1.0,8.0,1.0,9.0,1.0,1.0,1.0,22.0,27.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,8.0,5.0,12.875,0.0,0.0,5.0,6.0,5.0,11.833333333333334,0.0,13.9,-0.3,0.79,2.0
4366.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,14.0,4.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,9.0,6.0,13.571428571428571,0.0,0.0,6.0,11.0,4.0,14.0,0.0,12.4,0.5,1.79,2.0
1029.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,13.314285714285717,0.0,0.0,8.0,8.0,7.0,13.314285714285717,0.0,12.7,3.7,-1.7,2.0
1305.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,12.7,3.7,-1.7,2.0
1481.0,4.0,12.0,1.0,15.0,1.0,12.0,1.0,22.0,27.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,10.0,4.0,11.25,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,10.8,1.4,1.74,2.0
1770.0,1.0,7.0,3.0,16.0,1.0,1.0,1.0,22.0,14.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,6.0,10.0,4.0,14.25,1.0,0.0,6.0,8.0,5.0,12.0,0.0,7.6,2.6,0.32,1.0
4107.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,22.0,14.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,10.0,6.0,13.78,1.0,0.0,8.0,10.0,6.0,13.78,1.0,9.4,-0.8,-3.12,0.0
3142.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,23.0,28.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0
